Gene_ID,Name,s_cas13d_alfa_alone_4h_1.CPM,s_cas13d_alfa_alone_4h_2.CPM,s_cas13d_alfa_alone_4h_3.CPM,s_cas13d_alfa_g2_4h_1.CPM,s_cas13d_alfa_g2_4h_2.CPM,s_cas13d_alfa_g2_4h_3.CPM,s_cas13d_alfa_g7_4h_1.CPM,s_cas13d_alfa_g7_4h_2.CPM,s_cas13d_alfa_g7_4h_3.CPM,s_cth1_5beta_oe_4h_1.CPM,s_cth1_5beta_oe_4h_2.CPM,s_cth1_5beta_oe_4h_3.CPM,s_cth1_full_oe_4h_1.CPM,s_cth1_full_oe_4h_2.CPM,s_cth1_full_oe_4h_3.CPM,s_cth1_orf_oe_4h_1.CPM,s_cth1_orf_oe_4h_2.CPM,s_cth1_orf_oe_4h_3.CPM,s_gfp_oe_4h_1.CPM,s_gfp_oe_4h_2.CPM,s_gfp_oe_4h_3.CPM,s_cas13d_alfa_alone_4h_1.TPM,s_cas13d_alfa_alone_4h_2.TPM,s_cas13d_alfa_alone_4h_3.TPM,s_cas13d_alfa_g2_4h_1.TPM,s_cas13d_alfa_g2_4h_2.TPM,s_cas13d_alfa_g2_4h_3.TPM,s_cas13d_alfa_g7_4h_1.TPM,s_cas13d_alfa_g7_4h_2.TPM,s_cas13d_alfa_g7_4h_3.TPM,s_cth1_5beta_oe_4h_1.TPM,s_cth1_5beta_oe_4h_2.TPM,s_cth1_5beta_oe_4h_3.TPM,s_cth1_full_oe_4h_1.TPM,s_cth1_full_oe_4h_2.TPM,s_cth1_full_oe_4h_3.TPM,s_cth1_orf_oe_4h_1.TPM,s_cth1_orf_oe_4h_2.TPM,s_cth1_orf_oe_4h_3.TPM,s_gfp_oe_4h_1.TPM,s_gfp_oe_4h_2.TPM,s_gfp_oe_4h_3.TPM,s_cas13d_alfa_g2_4h_VS_s_cas13d_alfa_alone_4h.logFC,s_cas13d_alfa_g2_4h_VS_s_cas13d_alfa_alone_4h.logCPM,s_cas13d_alfa_g2_4h_VS_s_cas13d_alfa_alone_4h.F,s_cas13d_alfa_g2_4h_VS_s_cas13d_alfa_alone_4h.PValue,s_cas13d_alfa_g2_4h_VS_s_cas13d_alfa_alone_4h.padj,s_cas13d_alfa_g7_4h_VS_s_cas13d_alfa_alone_4h.logFC,s_cas13d_alfa_g7_4h_VS_s_cas13d_alfa_alone_4h.logCPM,s_cas13d_alfa_g7_4h_VS_s_cas13d_alfa_alone_4h.F,s_cas13d_alfa_g7_4h_VS_s_cas13d_alfa_alone_4h.PValue,s_cas13d_alfa_g7_4h_VS_s_cas13d_alfa_alone_4h.padj,s_cth1_5beta_oe_4h_VS_s_gfp_oe_4h.logFC,s_cth1_5beta_oe_4h_VS_s_gfp_oe_4h.logCPM,s_cth1_5beta_oe_4h_VS_s_gfp_oe_4h.F,s_cth1_5beta_oe_4h_VS_s_gfp_oe_4h.PValue,s_cth1_5beta_oe_4h_VS_s_gfp_oe_4h.padj,s_cth1_full_oe_4h_VS_s_gfp_oe_4h.logFC,s_cth1_full_oe_4h_VS_s_gfp_oe_4h.logCPM,s_cth1_full_oe_4h_VS_s_gfp_oe_4h.F,s_cth1_full_oe_4h_VS_s_gfp_oe_4h.PValue,s_cth1_full_oe_4h_VS_s_gfp_oe_4h.padj,s_cth1_orf_oe_4h_VS_s_gfp_oe_4h.logFC,s_cth1_orf_oe_4h_VS_s_gfp_oe_4h.logCPM,s_cth1_orf_oe_4h_VS_s_gfp_oe_4h.F,s_cth1_orf_oe_4h_VS_s_gfp_oe_4h.PValue,s_cth1_orf_oe_4h_VS_s_gfp_oe_4h.padj
ENSDARG00000089456,men1,40.6313930314544,40.7764295956059,41.7494883337197,37.5834313844117,37.2435559643536,34.6745730379794,43.8426677726777,42.0203587405682,36.9657845703379,27.8533207163137,24.447810286871,24.7777247137383,30.888177806296,27.5385042613343,27.6336098388021,28.2818019465506,22.9890547654808,24.5293279641444,31.1997568279422,31.1682443446294,29.9180583913441,33.98,32.8,34,30.67,27.87,26.02,35.34,34.15,30.43,18.77,17.67,16.03,20.64,18.48,14.73,18.86,15.8,18.3,21.22,21.34,21.23,-0.168856944418028,5.05072571296998,3.38270362448848,0.0799303651493207,0.174402686753091,-0.00291318845932105,5.05072571296998,0.0010274451399893,0.97472897755122,1,-0.257518681611482,5.05072571296998,6.46139739945719,0.0188904281551923,0.215515742887637,-0.0977120653033591,5.05072571296998,0.957159887889321,0.338934927805573,0.64894849456127,-0.279923972875273,5.05072571296998,7.65788275949148,0.0114798540859514,0.108944023621488
ENSDARG00000089458,rp1l1a,18.232035334627,20.6980660865234,20.1973925862243,12.1798157264297,10.4235109459983,11.4311779246086,9.35310245817125,10.0158115354231,8.99167732792003,3.44422783051191,1.66311634604565,1.32737810966455,0.708444445098531,2.42986802305891,0.936732536908545,2.26788034477057,3.55782990418155,1.30079769506827,1.68647334205093,0.77276638870982,1.47137992088578,6.67,6.51,8.08,4.19,3.03,2.67,3.49,2.61,4.73,1.29,0.63,0.29,0.13,0.55,0.14,0.44,0.79,0.3,0.38,0.17,0.47,-0.796822866548822,2.88977819103842,19.8784500119905,0.000214783720681872,0.0013635419774733,-1.05821581279208,2.88977819103842,33.2164538710715,0.00000993925418942067,0.00016551707056204,0.741475502339615,2.88977819103842,2.73641035350958,0.112881798052255,0.505358666108939,0.0469987204462366,2.88977819103842,0.00879267868628148,0.926176900582379,0.971266019128321,0.935281302349227,2.88977819103842,4.7081709799216,0.0415790275063586,0.231695962488871
ENSDARG00000089461,ciz1b,7.68350060530707,6.56884732087268,6.40405130782722,13.1078016865387,15.2253530671886,13.0823480692743,12.2759469763498,10.3611843469894,13.6124003992123,4.94171819160404,3.49254432669586,5.16202598202882,3.11715555843354,4.37376244150603,2.81019761072563,3.20171342791139,4.92622602117445,2.60159539013653,4.04753602092223,5.53815911908704,3.18798982858585,8.23,7.09,7.02,13.64,16.09,13.81,12.92,9.95,14.26,4.13,2.99,4.1,3.05,3.77,2.06,2.41,4.24,2.03,3.27,4.6,2.75,1.00504558725621,2.89611447602899,30.8675523641748,0.0000158181392207451,0.000152795043076249,0.808965461897707,2.89611447602899,19.2328094658895,0.000253692602956164,0.0024060918153406,0.100240669628536,2.89611447602899,0.150288336238092,0.702126185393798,0.932778918552888,-0.316802874729845,2.89611447602899,1.32805091882826,0.261986185836762,0.581133667593508,-0.218961831508946,2.89611447602899,0.662167673519025,0.424844545816788,0.722834749482425
ENSDARG00000089467,fam161b,1.4325170620064,0.991524123905311,2.09363215832813,1.62397543019063,1.17118100516835,0.889091616358445,1.75370671090711,0.920994164176837,2.99722577597334,1.49749036109213,0.498934903813694,1.32737810966455,1.13351111215765,1.6199120153726,2.1857092527866,2.13447561860759,1.23155650529361,1.11496945291566,1.18053133943565,1.15914958306473,0.980919947257185,1.14,0.72,2.15,1.33,0.74,0.82,1.22,0.67,2.81,0.98,0.28,0.71,0.92,1.04,1.21,1.59,0.8,0.77,0.68,0.83,0.83,-0.281577358077595,0.770139107134078,0.426612572566139,0.520746560694204,0.683079797442092,0.302692969589536,0.770139107134078,0.593996867752549,0.449466333553893,0.658213067070567,0.038439892334449,0.770139107134078,0.00561001927940045,0.941003470342673,0.987367779357997,0.562457810630403,0.770139107134078,1.43020290450435,0.245066715777072,0.564406453660921,0.474578006705823,0.770139107134078,1.00289135036665,0.328017475889274,0.649009833156658
ENSDARG00000089477,si:ch211-132g1.3,8.33464472440089,7.31249041380167,6.52720614067005,6.61189996577613,5.50455072429125,5.33454969815067,6.19643037853845,5.87133779662734,5.61979832995002,5.24121626382247,7.81664682641454,8.2592415712461,6.51768889490649,6.31765685995316,7.96222656372263,6.8036410343117,6.15778252646807,8.54809913902003,8.60101404445974,5.66695351720535,7.35689960442889,26.38,19.78,11.24,20.54,27.47,11.03,16.77,17.46,14.21,34.59,12.99,20.2,11.62,13.67,24.88,12.76,13.89,40.72,16.2,14.35,22.54,-0.339299221756793,2.80906198965043,3.19238972168276,0.0882920816297649,0.188302530875545,-0.321765568926985,2.80906198965043,2.89327086350839,0.103574567930969,0.252134987006275,-0.00562769225307613,2.80906198965043,0.000814491995326713,0.977498991612936,0.995463573250116,-0.0392264889390785,2.80906198965043,0.0394441968321992,0.844463618125042,0.942705361287084,-0.0113893770831201,2.80906198965043,0.00337922117208681,0.954188706955704,0.985343838194597
ENSDARG00000089480,si:dkey-12j5.1,33.4688077214223,33.3399986663161,34.975972527364,36.1914524442483,35.7210206576347,34.9285992140818,36.9447547097764,32.1196714756672,31.2211018330557,44.924710832764,45.4030762470462,41.4436943128599,41.6565333717936,44.7095716242839,59.9508823621469,47.8922966925079,40.3676854512907,44.9704346009314,44.5228962301445,45.850805730116,40.0951028441374,37.59,38,39.31,38.66,36.21,36.24,43.33,36.03,36.05,42.62,43.12,36.84,40.57,45.99,44.69,43.45,38.23,42.14,38.76,46.36,37.74,0.0700441888320518,5.34496243017229,0.367044462395805,0.551050684700318,0.708634728436595,-0.0208987894195118,5.34496243017229,0.0323669261419139,0.858932984292055,0.955811997204332,0.0152234041345126,5.34496243017229,0.0176418659341532,0.895586071216099,0.979191281937205,0.165243109420352,5.34496243017229,2.11843963627152,0.160181737326105,0.460551853635376,0.0315245435845696,5.34496243017229,0.0761330783772739,0.785279162661994,0.922480149885246
ENSDARG00000089489,fam83e,0.911601766731348,0.495762061952655,0.492619331371324,1.15998245013616,1.75677150775253,1.01610470440965,1.05222402654427,0.920994164176837,0.624422036661113,1.19799228887371,1.82942798065021,2.06481039281153,1.84195555725618,2.75385042613343,1.0928546263933,2.13447561860759,1.23155650529361,0.371656484305219,1.85512067625602,1.41673837930134,2.08445488792152,0.78,0.42,0.42,0.97,1.12,0.82,0.87,0.68,0.43,0.75,0.97,1.34,1.11,1.71,0.62,1.11,0.7,0.27,0.83,0.9,1.27,1.0479803509608,0.677865979797458,4.57858734065765,0.0442946760190199,0.109150264327736,0.46015042964311,0.677865979797458,0.734438209438191,0.401139253895908,0.61381394110987,-0.0738227318886807,0.677865979797458,0.0350945789845437,0.853198869429983,0.971490237530957,0.0781130136562526,0.677865979797458,0.0414348026477737,0.840663859778985,0.94130930225087,-0.416399975543654,0.677865979797458,1.01758234655876,0.324595325637016,0.646281660693452
ENSDARG00000089503,si:ch73-367f21.5,1.95343235728146,3.0985128872041,2.70940632254228,3.24795086038126,2.69371631188721,1.9051963207681,1.51987914945283,2.18736113991999,2.24791933198001,1.04824325276449,1.16418144223195,1.17989165303516,0.991822223137943,2.10588561998439,1.87346507381709,1.33404726162975,1.77891495209078,1.67245417937348,1.18053133943565,0.643971990591517,1.10353494066433,1.94,2.89,2.15,2.82,2.34,1.4,1.48,2.23,1.88,0.98,1.06,1.02,0.88,1.63,1.35,1.41,1.92,1.48,0.83,0.66,1.2,0.0205840702007912,1.06972141618702,0.00641099060356508,0.936940110652365,0.998083117249771,-0.387554158347911,1.06972141618702,2.01385127284052,0.170529214677173,0.355495706206488,0.228927632209444,1.06972141618702,0.294797634496369,0.592873992655157,0.896903913325729,0.752295640186407,1.06972141618702,3.79476474481105,0.0648917048749614,0.306705044521349,0.711890552006712,1.06972141618702,3.39539845252806,0.0795296937446075,0.329177389385662
ENSDARG00000089505,bod1l1,120.722119679994,124.312337034628,124.755845669788,87.8106714753076,86.4331581814244,98.6891694157874,105.105488873699,95.8985173449132,99.7826414584459,150.198283217541,170.635737104283,168.282047014139,176.686044607574,176.570409675614,172.358786791172,178.49552360606,186.101871911035,211.844196053975,174.212696233861,149.143913020995,180.489270295322,45.06,44.71,45.22,29.47,26.64,31.8,36.4,32.96,36.36,41.1,51.07,46.87,53.33,51.48,37.23,50.14,57.42,64.24,50.88,42.06,57.62,-0.438768634815084,7.17649070014959,26.879468536206,0.0000376974805479211,0.000318620892971573,-0.298021187885447,7.17649070014959,12.5266523128168,0.00192169130346581,0.0125239044708055,-0.0426854162759557,7.17649070014959,0.264770247471153,0.612183728986632,0.903968391423805,0.0614456662243545,7.17649070014959,0.551467180084608,0.465866864409524,0.746596161231712,0.192736101975473,7.17649070014959,5.45232486441172,0.0294453762068147,0.1911086539331
ENSDARG00000089511,si:ch73-78o10.1,11.9810517913263,9.66736020807678,14.1628057769256,27.0275910881726,20.8470218919967,21.3381987926027,24.5518939526995,28.2054462779156,26.6003787617634,8.68544409433438,7.81664682641454,7.52180928809913,7.65120000706414,9.55748089069837,6.71324984784457,8.67130720059334,6.97882019666381,4.45987781166262,10.793429389126,10.9475238400558,10.1770444527933,33.89,29.03,37.95,77.81,57.73,61.74,72.54,91.31,83.59,25.49,18.26,18.83,19.24,24.8,12.84,23.63,16.81,13.18,24.5,26.02,23.01,0.951017019564026,3.82178827650481,36.1845332439424,0.00000548570282609102,0.0000632751619359484,1.14666587452366,3.82178827650481,54.2444650086344,0.000000284712523654767,0.00000815017789338432,-0.406650115138725,3.82178827650481,4.14395501185821,0.0544718141728841,0.364649792209102,-0.417363805523374,3.82178827650481,4.36584481372789,0.0488991850867193,0.266441475341564,-0.624134246657459,3.82178827650481,9.36333213309214,0.00590229966286395,0.0725622059650053
ENSDARG00000089515,si:dkeyp-46h3.5,4.6882376574755,3.47033443366859,2.95571598822795,7.42388768087145,8.43250323721213,5.71558896230429,6.31334415926559,9.7855629943789,4.99537629328891,4.79196915549483,3.65885596130042,5.16202598202882,4.25066667059119,2.75385042613343,10.1479358165092,6.8036410343117,3.55782990418155,5.20319078027306,3.37294668410186,4.76539273037722,4.16890977584303,15.59,7.08,6.11,18.34,20.19,15.64,17.61,25.07,12.94,9.67,8.58,11.28,10.13,7.27,17.2,14.69,8.27,10.44,7.54,10.93,9.07,0.96519481601718,2.50640058982024,7.79499121732998,0.0108646609024871,0.0348678264274377,0.93583888116813,2.50640058982024,7.29568033750858,0.0133115179121805,0.0576526177494134,0.135173054443433,2.50640058982024,0.117114463506809,0.735555712059162,0.941931628985476,0.456031628632488,2.50640058982024,1.46720784986649,0.239119830536672,0.55761450596533,0.321874283725913,2.50640058982024,0.710847904195142,0.408577117480198,0.711585822178109
ENSDARG00000089517,zgc:92594,10.0276194340448,11.5264679403992,10.7144704573263,34.6834752590713,37.3606740648704,37.9769133273107,27.0070833479695,26.2483336790399,24.7271126517801,7.33770276935146,7.48402355720541,7.07934991821095,5.95093333882766,6.64163926302768,12.1775229798111,8.80471192675632,7.52617864346097,5.9465037488835,7.92642470763937,9.53078546075445,7.23428461102174,14.27,14.68,13.88,42.93,47.37,46.52,35.3,33.34,35.28,6.8,6.07,6.73,5.28,7.71,11.66,9.46,6.73,6.14,9.32,11.05,7.16,1.76638565932181,3.96519038354026,132.327982558907,0.00000000014070458867027,0.00000000951029429024679,1.27134176840997,3.96519038354026,64.3701785677699,0.000000073434569085707,0.00000260626263630653,-0.174975791359519,3.96519038354026,0.678500860097155,0.419273660818118,0.812609640015903,-0.00394409925004182,3.96519038354026,0.000362484183134374,0.984988024861936,0.994726681819098,-0.126293313134366,3.96519038354026,0.363262334200383,0.55309301758035,0.805931824422308
ENSDARG00000089525,si:dkeyp-98a7.5,2.08366118110022,2.7266913407396,0.985238662742649,1.50797718517701,1.87388960826936,2.54026176102413,1.75370671090711,1.26636697574315,2.12303492464778,0.748745180546067,0.498934903813694,1.47486456629395,0.566755556078825,0.16199120153726,2.49795343175612,1.60085671395569,0.821037670195742,0.929141210763046,0.843236671025465,1.80312157365625,0.980919947257185,18.63,22.95,11.03,18.08,20.85,23.52,26.28,13.36,15.58,12.42,7.55,8.36,10.4,2.79,18.13,12.74,6.32,7.81,7.44,18.01,8.78,0.0229924598814061,0.788344760536051,0.00273372851205084,0.958796935367764,1,-0.176263025245582,0.788344760536051,0.151728741710671,0.70082054120901,0.854150557838998,-0.411707831166005,0.788344760536051,0.43212151809392,0.51810800827329,0.867629577852023,-0.203634908768119,0.788344760536051,0.113764672350289,0.739254295815261,0.895358410936844,-0.115219784671452,0.788344760536051,0.0380288180479001,0.847264249023433,0.947937684504001
ENSDARG00000089529,desi1b,50.5287836416804,52.922600113446,56.4049134420166,51.1552260510048,48.9553660160371,50.0431566921753,48.6361327824905,49.7336848655492,47.8307280082413,54.6583981798629,54.2175928810881,44.2459369888184,47.8908444886607,46.005501236582,46.5243826664577,49.7599628587895,50.6306563287374,43.1121521794053,50.4255529273228,53.1920864228593,47.0841574683449,75.67,83.26,91.57,82.31,70.47,73.48,75.23,83.99,70.15,71.01,68.84,65.28,62.05,61.28,51.03,73.43,65.78,70.62,61.05,76.88,71.53,-0.0906604815905166,5.64413174925422,1.05669762496141,0.315554097271833,0.483455134671671,-0.128961862095052,5.64413174925422,2.1329092557318,0.158826808222791,0.3389817878355,0.0222276282276422,5.64413174925422,0.0598974474431665,0.80901100501474,0.960126769228796,-0.100848597835665,5.64413174925422,1.21775258233826,0.282169105377406,0.600758245935854,-0.0649553713172302,5.64413174925422,0.509134513317332,0.483294291073632,0.765333280863785
ENSDARG00000089536,erbb4b,8.85556001967595,11.6504084558874,9.48292212889799,8.467871885994,3.63066111602189,7.49377219502118,9.23618867744411,8.74944455967995,8.74190851325558,3.14472975829348,2.99360942288216,2.50726976269971,2.69208889137442,1.78190321690987,2.1857092527866,4.13554651105221,2.8736318456851,3.15908011659436,1.85512067625602,2.57588796236607,3.92367978902874,6.36,8.7,6.7,4.97,2.27,4.85,6.77,6.11,7.19,1.84,1.29,1.59,1.8,0.97,0.96,1.87,1.56,1.76,0.98,1.76,2.56,-0.617744354313481,2.51334488567736,8.05537663541306,0.00979448247917247,0.0319496873883923,-0.167184850488792,2.51334488567736,0.660397866655505,0.425460078057507,0.636303960767291,0.00205059387992031,2.51334488567736,0.0000328895375261003,0.995477879002324,0.99902497102241,-0.357136771628404,2.51334488567736,0.921118233056227,0.348010471693415,0.655977264989311,0.248141047169698,2.51334488567736,0.543514764398006,0.469068710931749,0.754933156877537
ENSDARG00000089538,rnf166,5.59983942420685,7.43643092928983,7.26613513772703,4.17593682049019,4.21625161860607,5.20753661009946,5.14420635199419,4.48984655036208,5.37002951528557,4.64222011938562,4.32410249971868,3.24470204584668,3.54222222549266,2.75385042613343,2.02958716330185,3.06830870174841,3.69466951588084,5.57484726457828,3.37294668410186,2.44709356424776,2.45229986814296,10.56,11.87,11.36,7.53,7.97,10.23,7.02,8.02,10.72,9.29,6.59,5.58,6.41,4.64,3.13,4.99,6.3,6.06,6.41,2.47,2.49,-0.584427431902675,2.20022757814577,8.36785123405776,0.00865610260493975,0.0288849779969559,-0.440659233209129,2.20022757814577,4.96469533179934,0.0368301670987195,0.122596900161598,0.582017082630731,2.20022757814577,4.73034481964419,0.0411015018214267,0.319811963281974,0.0479953787981929,2.20022757814577,0.0274401798592576,0.870002340602635,0.952521406828136,0.554748451666253,2.20022757814577,4.3147439377963,0.050131567550078,0.257418625256325
ENSDARG00000089556,si:dkey-63j12.4,0,0,0.123154832842831,0.231996490027233,0,0,0,0,0,4.19297301105798,3.15992105748673,2.94972913258789,3.40053333647295,2.42986802305891,1.87346507381709,2.26788034477057,3.83150912758013,1.11496945291566,1.51782600784584,1.93191597177455,1.83922490110722,0,0,0.81,2.29,0,0.28,0,0,0,36.07,33.84,23.72,59.82,18.59,14.86,23.91,34.1,17.86,19.62,18.35,21.81,0.718997829309148,0.716758668989013,0.18467000421529,0.671176365776529,0.81040206665151,-1.79845522775436,0.716758668989013,0.909436338415658,0.349653450260637,0.564799412006811,0.94130570094369,0.716758668989013,6.28777858248533,0.0192300829051957,0.217649574699715,0.53642501704909,0.716758668989013,1.8062380320244,0.19137306290586,0.501600063343134,0.49265959974218,0.716758668989013,1.52239365418735,0.229056914811285,0.553910254762544
ENSDARG00000089562,BX957322.1,1.04183059055011,1.73516721683429,1.72416765979964,0.579991225068082,0.468472402067341,1.27013088051206,1.40296536872569,1.15124270522105,1.12395966599,0.44924710832764,0.498934903813694,1.03240519640576,0.850133334118237,0.323982403074521,0.780610447423787,0.266809452325949,0.273679223398581,0.743312968610437,0,0.643971990591517,0.367844980221444,0.82,1.18,1.26,0.27,0.17,0.38,0.99,0.73,0.79,0.3,0.22,0.67,0.56,0.21,0.25,0.09,0.09,0.5,0,0.25,0.25,-0.973565882748778,0.127596481236152,5.0675594431526,0.0348168430103896,0.0898161184515674,-0.292768871469447,0.127596481236152,0.572716519528102,0.45729531137019,0.665469959922818,0.838887857889455,0.127596481236152,1.57558324397466,0.222707232354572,0.661280308557909,0.826814165021028,0.127596481236152,1.53055844451666,0.229209870009518,0.546695336907299,0.112766981942176,0.127596481236152,0.0227127916770535,0.881594256148679,0.958594812785867
ENSDARG00000089564,MDFI,5.46961060038809,4.4618585575739,6.52720614067005,6.84389645580337,6.3243774279091,4.95351043399705,5.96260281708417,7.3679533134147,5.24514510795335,4.19297301105798,5.1556606727415,4.27710724225245,3.68391111451236,5.02172724765508,3.59080805814942,3.33511815407436,5.19990524457303,4.45987781166262,4.21618335512733,3.34865435107589,2.57491486155011,4,3.37,4.59,4.99,4.06,3.26,4.44,5.02,3.48,2.61,2.84,2.82,2.34,3.18,2.12,2.06,3.37,2.66,2.57,2.03,1.64,0.143669905358075,2.3747261783204,0.492560014870045,0.490424170479579,0.655388178593949,0.178213823088778,2.3747261783204,0.767057878908589,0.390947923287791,0.604157233042614,0.450350917318772,2.3747261783204,3.04351428133326,0.0955475524061593,0.469577210745538,0.301422111029691,2.3747261783204,1.30878317069653,0.265373064854791,0.584506759057365,0.38219090974036,2.3747261783204,2.1786768752244,0.15463965448529,0.459612023476837
ENSDARG00000089567,patl2,168.385869197662,192.479620553118,176.973494795148,279.671768727829,267.497741580452,275.491387983067,277.670229226959,281.248592885502,277.493153092199,45.5237069772009,42.7420900933731,44.9833692719654,39.6728889255177,50.379263678088,42.1529641608845,49.3597486803006,44.1991945788708,43.8554651480158,54.6417362824501,54.7376192002789,63.2693365980884,123.02,142.9,131.6,197.98,181.94,192.45,200.18,203.82,205.24,33.56,27.33,29.57,24,33.49,20.35,33.44,28.33,30.12,36.31,34.37,45.32,0.612928581506251,7.05669350826045,60.6324421494154,0.000000118596193633893,0.00000254155531357225,0.636862630569118,7.05669350826045,65.4829380284513,0.0000000638555144854292,0.00000230806787035237,-0.37534852164408,7.05669350826045,17.0342294217012,0.0004712978367882,0.0242401611990049,-0.389954939264965,7.05669350826045,18.365389694156,0.000322264407211664,0.0202713400335775,-0.329183872067521,7.05669350826045,13.2369121129209,0.00151916015545997,0.0307101357715213
ENSDARG00000089572,tfpt,9.376475314951,7.80825247575432,7.75875446909836,10.5558402962391,13.468581559436,17.0197537988617,10.9898953883512,10.2460600764673,11.1147122525678,21.4141121636175,19.4584612487341,21.2380497546328,23.2369777992318,21.2208474013811,32.7856387917991,19.6104947459573,17.6523099092085,18.5828242152609,27.15222080702,20.4783093008102,18.5148640044794,19.36,17.11,14.57,20.42,25.09,34.91,21.14,21.4,23.39,36.3,33.09,34.36,39.64,36.47,38.54,33.51,27.75,31.54,43.39,32.67,32.1,0.713498745960677,4.10030843983038,13.0563017395674,0.00161197784571409,0.00729913481245116,0.375887514756973,4.10030843983038,3.38476000539695,0.0798456980094857,0.210794255246517,-0.0719995323080411,4.10030843983038,0.180628043616132,0.675116211414392,0.92258249565238,0.23991774575192,4.10030843983038,2.12456740963996,0.159606885367266,0.459817139358287,-0.226488581539889,4.10030843983038,1.74886378346361,0.20010830986135,0.520235176797316
ENSDARG00000089581,nhlrc2,31.6456041879596,27.5147944383724,28.448766386694,29.8115489684994,29.9822337323098,30.9911934844944,28.7607900588766,28.6659433600041,35.4671716823512,22.7618534886004,23.1173172100345,19.3207258184507,20.4032000188377,20.8968649983066,20.608115811988,20.811137281424,18.4733475794042,19.3261371838714,24.6225107939436,23.3117860594129,24.5229986814296,13.63,10.28,11.81,11.95,11.62,12.23,11.43,11.87,14.39,7.76,7.96,6.1,6.94,6.53,5.56,7,6.46,6.57,8.16,7.88,8.67,0.0517926466192812,4.6790808371781,0.272893380216875,0.606813020384813,0.756320267585719,0.0833364414658665,4.6790808371781,0.710382954399557,0.408724230376905,0.62101035069929,-0.153247266120929,4.6790808371781,1.96153875871194,0.175813688439085,0.60431682749027,-0.226203979710509,4.6790808371781,4.22692614557109,0.0523062281625105,0.275900403895529,-0.303398943063462,4.6790808371781,7.53632379549617,0.0120604820495084,0.112213986898362
ENSDARG00000089586,ncam3,47.4032918700301,47.8410389784312,46.5525268145901,30.3915401935675,22.3695571987155,23.8784605536268,29.4622727432394,32.9255413693219,39.0888194949857,31.4472975829348,38.2516759590499,33.3319391982432,37.122488923163,40.4978003843151,8.58671492166166,26.9477546849209,32.4309879727318,41.6255262421845,43.8483068933242,30.9106555483928,43.4057076661304,35.75,36.95,37.36,21.03,14.8,16.58,21.55,22.72,31.57,18.68,24.35,19.71,24.28,24.69,3.48,16.68,22.26,25.18,28.08,18.64,28.65,-0.885734693807236,5.12607333762214,9.86311603345984,0.00489881950992352,0.0181244768047571,-0.484282278367002,5.12607333762214,3.1211616047716,0.0916752655934381,0.231930667861202,-0.195603852098822,5.12607333762214,0.463196691450525,0.503498607012035,0.860671531894715,-0.447310936552814,5.12607333762214,2.337675533111,0.141060183417356,0.434874397479379,-0.237439387754079,5.12607333762214,0.68019809511941,0.418700568467695,0.718157884905382
ENSDARG00000089598,si:cabz01054396.2,4.94869530511303,3.71821546464492,3.20202565391361,8.35187364098038,6.67573172945961,8.89091616358445,4.91037879053991,5.41084071453892,4.62072307129224,7.18795373324224,5.98721884576433,6.93186346158155,5.66755556078825,5.83168325534138,5.46427313196651,5.33618904651898,7.79985786685955,5.01736253812045,3.37294668410186,5.40936472096874,5.27244471650737,6.18,5.26,3.87,10.75,7.33,11.17,6,6.36,5.63,8.66,6.36,7.17,5.77,7.35,3.81,5.44,8.32,5.36,3.86,7.49,5.35,1.01028480509744,2.58427374657337,24.9008341650819,0.0000597955154221625,0.000467370329062015,0.338633965493787,2.58427374657337,2.35716493129839,0.139501635625001,0.31049406328737,0.488800580319927,2.58427374657337,5.21582425434306,0.0327948591792824,0.284385271390494,0.239512846508738,2.58427374657337,1.17114608565338,0.291324269350673,0.608927889847302,0.355195667076866,2.58427374657337,2.69045099966819,0.115708568918388,0.400982700101782
ENSDARG00000089607,CU929037.1,2.86503412401281,3.22245340269226,3.94095465097059,7.30788943585783,6.3243774279091,5.20753661009946,4.09198232544992,5.29571644401682,2.87234136864112,4.04322397494876,3.15992105748673,3.24470204584668,4.95911111568972,2.42986802305891,4.99590686351224,3.46852288023734,2.46311301058723,3.90239308520479,3.71024135251205,5.02298152661383,4.29152476925018,4.59,6.28,7.19,12.54,10.45,8.95,7.35,9.01,4.43,4.44,3.61,3.31,6.03,2.62,5.23,2.76,3.43,4.62,3,4.37,3.77,0.908450164292055,2.15553340539156,13.7559920523917,0.00128502798361399,0.00604082528587135,0.294607440923005,2.15553340539156,1.22804276116058,0.280209171837514,0.492343333178213,-0.327747454072703,2.15553340539156,1.36589278921411,0.255500179204356,0.694873666986604,-0.072923457014698,2.15553340539156,0.0733434775442779,0.789150154213481,0.919649243677801,-0.441028742771269,2.15553340539156,2.42519178783467,0.134210219944349,0.430709742096017
